SnapshotDate,ProductID,WarehouseID,StockOnHand,SafetyStock
2024-12-16,PRD015,WH03,275,221
2024-12-23,PRD015,WH03,255,221
2024-12-30,PRD015,WH03,185,221
2025-01-06,PRD015,WH03,252,221
2025-01-13,PRD015,WH03,318,221
2025-01-20,PRD015,WH03,330,221
2025-01-27,PRD015,WH03,212,221
2025-02-03,PRD015,WH03,205,221
2025-02-10,PRD015,WH03,276,221
2025-02-17,PRD015,WH03,249,221
2025-02-24,PRD015,WH03,175,221
2025-03-03,PRD015,WH03,94,221
2025-03-10,PRD015,WH03,0,221
2025-03-17,PRD015,WH03,0,221
2025-03-24,PRD015,WH03,63,221
2025-03-31,PRD015,WH03,147,221
2025-04-07,PRD015,WH03,144,221
2025-04-14,PRD015,WH03,205,221
2025-04-21,PRD015,WH03,168,221
2025-04-28,PRD015,WH03,124,221
2025-05-05,PRD015,WH03,9,221
2025-05-12,PRD015,WH03,0,221
2025-05-19,PRD015,WH03,0,221
2025-05-26,PRD015,WH03,33,221
2025-06-02,PRD015,WH03,0,221
2025-06-09,PRD015,WH03,6,221
2025-06-16,PRD015,WH03,0,221
2025-06-23,PRD015,WH03,35,221
2025-06-30,PRD015,WH03,118,221
2025-07-07,PRD015,WH03,50,221
2025-07-14,PRD015,WH03,0,221
2025-07-21,PRD015,WH03,47,221
2025-07-28,PRD015,WH03,122,221
2025-08-04,PRD015,WH03,217,221
2025-08-11,PRD015,WH03,111,221
2025-08-18,PRD015,WH03,206,221
2025-08-25,PRD015,WH03,98,221
2025-09-01,PRD015,WH03,172,221
2025-09-08,PRD015,WH03,270,221
2025-09-15,PRD015,WH03,322,221
2025-09-22,PRD015,WH03,280,221
2025-09-29,PRD015,WH03,313,221
2025-10-06,PRD015,WH03,248,221
2025-10-13,PRD015,WH03,150,221
2025-10-20,PRD015,WH03,68,221
2025-10-27,PRD015,WH03,44,221
2025-11-03,PRD015,WH03,0,221
2025-11-10,PRD015,WH03,21,221
2025-11-17,PRD015,WH03,0,221
2025-11-24,PRD015,WH03,0,221
2025-12-01,PRD015,WH03,19,221
2025-12-08,PRD015,WH03,0,221
2025-12-15,PRD015,WH03,0,221
2025-12-22,PRD015,WH03,0,221
2025-12-29,PRD015,WH03,0,221
2024-01-01,PRD016,WH03,562,465
2024-01-08,PRD016,WH03,557,465
2024-01-15,PRD016,WH03,529,465
2024-01-22,PRD016,WH03,530,465
2024-01-29,PRD016,WH03,608,465
2024-02-05,PRD016,WH03,522,465
2024-02-12,PRD016,WH03,494,465
2024-02-19,PRD016,WH03,453,465
2024-02-26,PRD016,WH03,404,465
2024-03-04,PRD016,WH03,462,465
2024-03-11,PRD016,WH03,528,465
2024-03-18,PRD016,WH03,608,465
2024-03-25,PRD016,WH03,507,465
2024-04-01,PRD016,WH03,508,465
2024-04-08,PRD016,WH03,534,465
2024-04-15,PRD016,WH03,429,465
2024-04-22,PRD016,WH03,370,465
2024-04-29,PRD016,WH03,278,465
2024-05-06,PRD016,WH03,255,465
2024-05-13,PRD016,WH03,226,465
2024-05-20,PRD016,WH03,139,465
2024-05-27,PRD016,WH03,99,465
2024-06-03,PRD016,WH03,0,465
2024-06-10,PRD016,WH03,0,465
2024-06-17,PRD016,WH03,0,465
2024-06-24,PRD016,WH03,0,465
2024-07-01,PRD016,WH03,0,465
2024-07-08,PRD016,WH03,66,465
2024-07-15,PRD016,WH03,9,465
2024-07-22,PRD016,WH03,54,465
2024-07-29,PRD016,WH03,0,465
2024-08-05,PRD016,WH03,0,465
2024-08-12,PRD016,WH03,0,465
2024-08-19,PRD016,WH03,0,465
2024-08-26,PRD016,WH03,89,465
2024-09-02,PRD016,WH03,102,465
2024-09-09,PRD016,WH03,0,465
2024-09-16,PRD016,WH03,47,465
2024-09-23,PRD016,WH03,4,465
2024-09-30,PRD016,WH03,0,465
2024-10-07,PRD016,WH03,0,465
2024-10-14,PRD016,WH03,24,465
2024-10-21,PRD016,WH03,82,465
2024-10-28,PRD016,WH03,116,465
2024-11-04,PRD016,WH03,160,465
2024-11-11,PRD016,WH03,65,465
2024-11-18,PRD016,WH03,150,465
2024-11-25,PRD016,WH03,217,465
2024-12-02,PRD016,WH03,196,465
2024-12-09,PRD016,WH03,163,465
2024-12-16,PRD016,WH03,191,465
2024-12-23,PRD016,WH03,135,465
2024-12-30,PRD016,WH03,76,465
2025-01-06,PRD016,WH03,125,465
2025-01-13,PRD016,WH03,100,465
2025-01-20,PRD016,WH03,42,465
2025-01-27,PRD016,WH03,124,465
2025-02-03,PRD016,WH03,61,465
2025-02-10,PRD016,WH03,52,465
2025-02-17,PRD016,WH03,12,465
2025-02-24,PRD016,WH03,0,465
2025-03-03,PRD016,WH03,0,465
2025-03-10,PRD016,WH03,0,465
2025-03-17,PRD016,WH03,0,465
2025-03-24,PRD016,WH03,26,465
2025-03-31,PRD016,WH03,12,465
2025-04-07,PRD016,WH03,8,465
2025-04-14,PRD016,WH03,0,465
2025-04-21,PRD016,WH03,0,465
2025-04-28,PRD016,WH03,12,465
2025-05-05,PRD016,WH03,85,465
2025-05-12,PRD016,WH03,0,465
2025-05-19,PRD016,WH03,48,465
2025-05-26,PRD016,WH03,80,465
2025-06-02,PRD016,WH03,75,465
2025-06-09,PRD016,WH03,38,465
2025-06-16,PRD016,WH03,0,465
2025-06-23,PRD016,WH03,0,465
2025-06-30,PRD016,WH03,19,465
2025-07-07,PRD016,WH03,0,465
2025-07-14,PRD016,WH03,95,465
2025-07-21,PRD016,WH03,55,465
2025-07-28,PRD016,WH03,78,465
2025-08-04,PRD016,WH03,12,465
2025-08-11,PRD016,WH03,57,465
2025-08-18,PRD016,WH03,0,465
2025-08-25,PRD016,WH03,6,465
2025-09-01,PRD016,WH03,21,465
2025-09-08,PRD016,WH03,0,465
2025-09-15,PRD016,WH03,0,465
2025-09-22,PRD016,WH03,95,465
2025-09-29,PRD016,WH03,44,465
2025-10-06,PRD016,WH03,97,465
2025-10-13,PRD016,WH03,113,465
2025-10-20,PRD016,WH03,187,465
2025-10-27,PRD016,WH03,166,465
2025-11-03,PRD016,WH03,68,465
2025-11-10,PRD016,WH03,0,465
2025-11-17,PRD016,WH03,0,465
2025-11-24,PRD016,WH03,0,465
2025-12-01,PRD016,WH03,0,465
2025-12-08,PRD016,WH03,88,465
2025-12-15,PRD016,WH03,0,465
2025-12-22,PRD016,WH03,0,465
2025-12-29,PRD016,WH03,0,465
2024-01-01,PRD017,WH03,322,233
2024-01-08,PRD017,WH03,215,233
2024-01-15,PRD017,WH03,174,233
2024-01-22,PRD017,WH03,111,233
2024-01-29,PRD017,WH03,58,233
2024-02-05,PRD017,WH03,10,233
2024-02-12,PRD017,WH03,0,233
2024-02-19,PRD017,WH03,22,233
2024-02-26,PRD017,WH03,83,233
2024-03-04,PRD017,WH03,27,233
2024-03-11,PRD017,WH03,0,233
2024-03-18,PRD017,WH03,18,233
2024-03-25,PRD017,WH03,0,233
2024-04-01,PRD017,WH03,0,233
2024-04-08,PRD017,WH03,43,233
2024-04-15,PRD017,WH03,0,233
2024-04-22,PRD017,WH03,0,233
2024-04-29,PRD017,WH03,0,233
2024-05-06,PRD017,WH03,75,233
2024-05-13,PRD017,WH03,61,233
2024-05-20,PRD017,WH03,0,233
2024-05-27,PRD017,WH03,0,233
2024-06-03,PRD017,WH03,0,233
2024-06-10,PRD017,WH03,43,233
2024-06-17,PRD017,WH03,0,233
2024-06-24,PRD017,WH03,0,233
2024-07-01,PRD017,WH03,83,233
2024-07-08,PRD017,WH03,109,233
2024-07-15,PRD017,WH03,25,233
2024-07-22,PRD017,WH03,0,233
2024-07-29,PRD017,WH03,81,233
2024-08-05,PRD017,WH03,124,233
2024-08-12,PRD017,WH03,74,233
2024-08-19,PRD017,WH03,45,233
2024-08-26,PRD017,WH03,52,233
2024-09-02,PRD017,WH03,100,233
2024-09-09,PRD017,WH03,22,233
2024-09-16,PRD017,WH03,0,233
2024-09-23,PRD017,WH03,44,233
2024-09-30,PRD017,WH03,116,233
2024-10-07,PRD017,WH03,49,233
2024-10-14,PRD017,WH03,142,233
2024-10-21,PRD017,WH03,139,233
2024-10-28,PRD017,WH03,168,233
2024-11-04,PRD017,WH03,222,233
2024-11-11,PRD017,WH03,274,233
2024-11-18,PRD017,WH03,369,233
2024-11-25,PRD017,WH03,401,233
2024-12-02,PRD017,WH03,300,233
2024-12-09,PRD017,WH03,209,233
2024-12-16,PRD017,WH03,267,233
2024-12-23,PRD017,WH03,345,233
2024-12-30,PRD017,WH03,355,233
2025-01-06,PRD017,WH03,304,233
2025-01-13,PRD017,WH03,263,233
2025-01-20,PRD017,WH03,219,233
2025-01-27,PRD017,WH03,105,233
2025-02-03,PRD017,WH03,13,233
2025-02-10,PRD017,WH03,75,233
2025-02-17,PRD017,WH03,157,233
2025-02-24,PRD017,WH03,38,233
2025-03-03,PRD017,WH03,43,233
2025-03-10,PRD017,WH03,138,233
2025-03-17,PRD017,WH03,171,233
2025-03-24,PRD017,WH03,223,233
2025-03-31,PRD017,WH03,156,233
2025-04-07,PRD017,WH03,150,233
2025-04-14,PRD017,WH03,67,233
2025-04-21,PRD017,WH03,0,233
2025-04-28,PRD017,WH03,0,233
2025-05-05,PRD017,WH03,0,233
2025-05-12,PRD017,WH03,0,233
2025-05-19,PRD017,WH03,54,233
2025-05-26,PRD017,WH03,27,233
2025-06-02,PRD017,WH03,112,233
2025-06-09,PRD017,WH03,167,233
2025-06-16,PRD017,WH03,124,233
2025-06-23,PRD017,WH03,209,233
2025-06-30,PRD017,WH03,240,233
2025-07-07,PRD017,WH03,201,233
2025-07-14,PRD017,WH03,210,233
2025-07-21,PRD017,WH03,185,233
2025-07-28,PRD017,WH03,154,233
2025-08-04,PRD017,WH03,64,233
2025-08-11,PRD017,WH03,92,233
2025-08-18,PRD017,WH03,49,233
2025-08-25,PRD017,WH03,0,233
2025-09-01,PRD017,WH03,0,233
2025-09-08,PRD017,WH03,54,233
2025-09-15,PRD017,WH03,62,233
2025-09-22,PRD017,WH03,103,233
2025-09-29,PRD017,WH03,142,233
2025-10-06,PRD017,WH03,212,233
2025-10-13,PRD017,WH03,154,233
2025-10-20,PRD017,WH03,213,233
2025-10-27,PRD017,WH03,259,233
2025-11-03,PRD017,WH03,214,233
2025-11-10,PRD017,WH03,141,233
2025-11-17,PRD017,WH03,151,233
2025-11-24,PRD017,WH03,172,233
2025-12-01,PRD017,WH03,137,233
2025-12-08,PRD017,WH03,42,233
2025-12-15,PRD017,WH03,0,233
2025-12-22,PRD017,WH03,94,233
2025-12-29,PRD017,WH03,76,233
2024-01-01,PRD018,WH03,667,304
2024-01-08,PRD018,WH03,572,304
2024-01-15,PRD018,WH03,558,304
2024-01-22,PRD018,WH03,618,304
2024-01-29,PRD018,WH03,689,304
2024-02-05,PRD018,WH03,722,304
2024-02-12,PRD018,WH03,691,304
2024-02-19,PRD018,WH03,685,304
2024-02-26,PRD018,WH03,688,304
2024-03-04,PRD018,WH03,724,304
2024-03-11,PRD018,WH03,699,304
2024-03-18,PRD018,WH03,639,304
2024-03-25,PRD018,WH03,660,304
2024-04-01,PRD018,WH03,720,304
2024-04-08,PRD018,WH03,786,304
2024-04-15,PRD018,WH03,862,304
2024-04-22,PRD018,WH03,899,304
2024-04-29,PRD018,WH03,800,304
2024-05-06,PRD018,WH03,888,304
2024-05-13,PRD018,WH03,861,304
2024-05-20,PRD018,WH03,874,304
2024-05-27,PRD018,WH03,758,304
2024-06-03,PRD018,WH03,678,304
2024-06-10,PRD018,WH03,657,304
2024-06-17,PRD018,WH03,622,304
2024-06-24,PRD018,WH03,548,304
2024-07-01,PRD018,WH03,450,304
2024-07-08,PRD018,WH03,406,304
2024-07-15,PRD018,WH03,466,304
2024-07-22,PRD018,WH03,513,304
2024-07-29,PRD018,WH03,500,304
2024-08-05,PRD018,WH03,506,304
2024-08-12,PRD018,WH03,574,304
2024-08-19,PRD018,WH03,533,304
2024-08-26,PRD018,WH03,426,304
2024-09-02,PRD018,WH03,327,304
2024-09-09,PRD018,WH03,274,304
2024-09-16,PRD018,WH03,234,304
2024-09-23,PRD018,WH03,244,304
2024-09-30,PRD018,WH03,318,304
2024-10-07,PRD018,WH03,398,304
2024-10-14,PRD018,WH03,443,304
2024-10-21,PRD018,WH03,329,304
2024-10-28,PRD018,WH03,349,304
2024-11-04,PRD018,WH03,324,304
2024-11-11,PRD018,WH03,386,304
2024-11-18,PRD018,WH03,267,304
2024-11-25,PRD018,WH03,254,304
2024-12-02,PRD018,WH03,298,304
2024-12-09,PRD018,WH03,287,304
2024-12-16,PRD018,WH03,371,304
2024-12-23,PRD018,WH03,343,304
2024-12-30,PRD018,WH03,427,304
2025-01-06,PRD018,WH03,484,304
2025-01-13,PRD018,WH03,511,304
2025-01-20,PRD018,WH03,439,304
2025-01-27,PRD018,WH03,457,304
2025-02-03,PRD018,WH03,386,304
2025-02-10,PRD018,WH03,306,304
2025-02-17,PRD018,WH03,304,304
2025-02-24,PRD018,WH03,256,304
2025-03-03,PRD018,WH03,139,304
2025-03-10,PRD018,WH03,61,304
2025-03-17,PRD018,WH03,147,304
2025-03-24,PRD018,WH03,57,304
2025-03-31,PRD018,WH03,66,304
2025-04-07,PRD018,WH03,0,304
2025-04-14,PRD018,WH03,0,304
2025-04-21,PRD018,WH03,0,304
2025-04-28,PRD018,WH03,37,304
2025-05-05,PRD018,WH03,88,304
2025-05-12,PRD018,WH03,81,304
2025-05-19,PRD018,WH03,175,304
2025-05-26,PRD018,WH03,129,304
2025-06-02,PRD018,WH03,44,304
2025-06-09,PRD018,WH03,0,304
2025-06-16,PRD018,WH03,0,304
2025-06-23,PRD018,WH03,0,304
2025-06-30,PRD018,WH03,0,304
2025-07-07,PRD018,WH03,0,304
2025-07-14,PRD018,WH03,29,304
2025-07-21,PRD018,WH03,0,304
2025-07-28,PRD018,WH03,0,304
2025-08-04,PRD018,WH03,10,304
2025-08-11,PRD018,WH03,0,304
2025-08-18,PRD018,WH03,0,304
2025-08-25,PRD018,WH03,0,304
2025-09-01,PRD018,WH03,0,304
2025-09-08,PRD018,WH03,44,304
2025-09-15,PRD018,WH03,106,304
2025-09-22,PRD018,WH03,29,304
2025-09-29,PRD018,WH03,0,304
2025-10-06,PRD018,WH03,0,304
2025-10-13,PRD018,WH03,67,304
2025-10-20,PRD018,WH03,5,304
2025-10-27,PRD018,WH03,64,304
2025-11-03,PRD018,WH03,75,304
2025-11-10,PRD018,WH03,84,304
2025-11-17,PRD018,WH03,108,304
2025-11-24,PRD018,WH03,200,304
2025-12-01,PRD018,WH03,291,304
2025-12-08,PRD018,WH03,328,304
2025-12-15,PRD018,WH03,383,304
2025-12-22,PRD018,WH03,369,304
2025-12-29,PRD018,WH03,378,304
2024-01-01,PRD019,WH03,660,421
2024-01-08,PRD019,WH03,694,421
2024-01-15,PRD019,WH03,722,421
2024-01-22,PRD019,WH03,818,421
2024-01-29,PRD019,WH03,790,421
2024-02-05,PRD019,WH03,802,421
2024-02-12,PRD019,WH03,746,421
2024-02-19,PRD019,WH03,650,421
2024-02-26,PRD019,WH03,554,421
2024-03-04,PRD019,WH03,481,421
2024-03-11,PRD019,WH03,371,421
2024-03-18,PRD019,WH03,269,421
2024-03-25,PRD019,WH03,166,421
2024-04-01,PRD019,WH03,52,421
2024-04-08,PRD019,WH03,56,421
2024-04-15,PRD019,WH03,22,421
2024-04-22,PRD019,WH03,0,421
2024-04-29,PRD019,WH03,28,421
2024-05-06,PRD019,WH03,35,421
2024-05-13,PRD019,WH03,0,421
2024-05-20,PRD019,WH03,0,421
2024-05-27,PRD019,WH03,98,421
2024-06-03,PRD019,WH03,111,421
2024-06-10,PRD019,WH03,195,421
2024-06-17,PRD019,WH03,265,421
2024-06-24,PRD019,WH03,290,421
2024-07-01,PRD019,WH03,196,421
2024-07-08,PRD019,WH03,290,421
2024-07-15,PRD019,WH03,343,421
2024-07-22,PRD019,WH03,344,421
2024-07-29,PRD019,WH03,269,421
2024-08-05,PRD019,WH03,233,421
2024-08-12,PRD019,WH03,329,421
2024-08-19,PRD019,WH03,253,421
2024-08-26,PRD019,WH03,175,421
2024-09-02,PRD019,WH03,262,421
2024-09-09,PRD019,WH03,191,421
2024-09-16,PRD019,WH03,150,421
2024-09-23,PRD019,WH03,50,421
2024-09-30,PRD019,WH03,57,421
2024-10-07,PRD019,WH03,0,421
2024-10-14,PRD019,WH03,99,421
2024-10-21,PRD019,WH03,8,421
2024-10-28,PRD019,WH03,13,421
2024-11-04,PRD019,WH03,21,421
2024-11-11,PRD019,WH03,97,421
2024-11-18,PRD019,WH03,9,421
2024-11-25,PRD019,WH03,0,421
2024-12-02,PRD019,WH03,0,421
2024-12-09,PRD019,WH03,0,421
2024-12-16,PRD019,WH03,92,421
2024-12-23,PRD019,WH03,60,421
2024-12-30,PRD019,WH03,85,421
2025-01-06,PRD019,WH03,104,421
2025-01-13,PRD019,WH03,123,421
2025-01-20,PRD019,WH03,194,421
2025-01-27,PRD019,WH03,102,421
2025-02-03,PRD019,WH03,187,421
2025-02-10,PRD019,WH03,143,421
2025-02-17,PRD019,WH03,41,421
2025-02-24,PRD019,WH03,4,421
2025-03-03,PRD019,WH03,0,421
2025-03-10,PRD019,WH03,0,421
2025-03-17,PRD019,WH03,51,421
2025-03-24,PRD019,WH03,4,421
2025-03-31,PRD019,WH03,0,421
2025-04-07,PRD019,WH03,24,421
2025-04-14,PRD019,WH03,38,421
2025-04-21,PRD019,WH03,18,421
2025-04-28,PRD019,WH03,0,421
2025-05-05,PRD019,WH03,0,421
2025-05-12,PRD019,WH03,84,421
2025-05-19,PRD019,WH03,23,421
2025-05-26,PRD019,WH03,42,421
2025-06-02,PRD019,WH03,0,421
2025-06-09,PRD019,WH03,55,421
2025-06-16,PRD019,WH03,113,421
2025-06-23,PRD019,WH03,93,421
2025-06-30,PRD019,WH03,39,421
2025-07-07,PRD019,WH03,106,421
2025-07-14,PRD019,WH03,123,421
2025-07-21,PRD019,WH03,25,421
2025-07-28,PRD019,WH03,36,421
2025-08-04,PRD019,WH03,41,421
2025-08-11,PRD019,WH03,0,421
2025-08-18,PRD019,WH03,72,421
2025-08-25,PRD019,WH03,140,421
2025-09-01,PRD019,WH03,88,421
2025-09-08,PRD019,WH03,164,421
2025-09-15,PRD019,WH03,90,421
2025-09-22,PRD019,WH03,0,421
2025-09-29,PRD019,WH03,4,421
2025-10-06,PRD019,WH03,73,421
2025-10-13,PRD019,WH03,23,421
2025-10-20,PRD019,WH03,0,421
2025-10-27,PRD019,WH03,0,421
2025-11-03,PRD019,WH03,0,421
2025-11-10,PRD019,WH03,0,421
2025-11-17,PRD019,WH03,79,421
2025-11-24,PRD019,WH03,116,421
2025-12-01,PRD019,WH03,26,421
2025-12-08,PRD019,WH03,49,421
2025-12-15,PRD019,WH03,20,421
2025-12-22,PRD019,WH03,92,421
2025-12-29,PRD019,WH03,0,421
2024-01-01,PRD020,WH03,462,444
2024-01-08,PRD020,WH03,556,444
2024-01-15,PRD020,WH03,531,444
2024-01-22,PRD020,WH03,503,444
2024-01-29,PRD020,WH03,477,444
2024-02-05,PRD020,WH03,415,444
2024-02-12,PRD020,WH03,441,444
2024-02-19,PRD020,WH03,329,444
2024-02-26,PRD020,WH03,304,444
2024-03-04,PRD020,WH03,278,444
2024-03-11,PRD020,WH03,354,444
2024-03-18,PRD020,WH03,256,444
2024-03-25,PRD020,WH03,245,444
2024-04-01,PRD020,WH03,307,444
2024-04-08,PRD020,WH03,271,444
2024-04-15,PRD020,WH03,170,444
2024-04-22,PRD020,WH03,190,444
2024-04-29,PRD020,WH03,178,444
2024-05-06,PRD020,WH03,114,444
2024-05-13,PRD020,WH03,141,444
2024-05-20,PRD020,WH03,144,444
2024-05-27,PRD020,WH03,198,444
2024-06-03,PRD020,WH03,282,444
2024-06-10,PRD020,WH03,296,444
2024-06-17,PRD020,WH03,337,444
2024-06-24,PRD020,WH03,400,444
2024-07-01,PRD020,WH03,395,444
2024-07-08,PRD020,WH03,455,444
2024-07-15,PRD020,WH03,515,444
2024-07-22,PRD020,WH03,475,444
2024-07-29,PRD020,WH03,417,444
2024-08-05,PRD020,WH03,454,444
2024-08-12,PRD020,WH03,529,444
2024-08-19,PRD020,WH03,412,444
2024-08-26,PRD020,WH03,456,444
2024-09-02,PRD020,WH03,374,444
2024-09-09,PRD020,WH03,289,444
2024-09-16,PRD020,WH03,311,444
2024-09-23,PRD020,WH03,404,444
2024-09-30,PRD020,WH03,358,444
2024-10-07,PRD020,WH03,401,444
2024-10-14,PRD020,WH03,376,444
2024-10-21,PRD020,WH03,274,444
2024-10-28,PRD020,WH03,169,444
2024-11-04,PRD020,WH03,122,444
2024-11-11,PRD020,WH03,210,444
2024-11-18,PRD020,WH03,260,444
2024-11-25,PRD020,WH03,273,444
2024-12-02,PRD020,WH03,261,444
2024-12-09,PRD020,WH03,262,444
2024-12-16,PRD020,WH03,256,444
2024-12-23,PRD020,WH03,347,444
2024-12-30,PRD020,WH03,240,444
2025-01-06,PRD020,WH03,275,444
2025-01-13,PRD020,WH03,288,444
2025-01-20,PRD020,WH03,314,444
2025-01-27,PRD020,WH03,300,444
2025-02-03,PRD020,WH03,185,444
2025-02-10,PRD020,WH03,69,444
2025-02-17,PRD020,WH03,142,444
2025-02-24,PRD020,WH03,69,444
2025-03-03,PRD020,WH03,146,444
2025-03-10,PRD020,WH03,167,444
2025-03-17,PRD020,WH03,124,444
2025-03-24,PRD020,WH03,97,444
2025-03-31,PRD020,WH03,21,444
2025-04-07,PRD020,WH03,68,444
2025-04-14,PRD020,WH03,163,444
2025-04-21,PRD020,WH03,200,444
2025-04-28,PRD020,WH03,154,444
2025-05-05,PRD020,WH03,111,444
2025-05-12,PRD020,WH03,140,444
2025-05-19,PRD020,WH03,150,444
2025-05-26,PRD020,WH03,186,444
2025-06-02,PRD020,WH03,113,444
2025-06-09,PRD020,WH03,0,444
2025-06-16,PRD020,WH03,56,444
2025-06-23,PRD020,WH03,70,444
2025-06-30,PRD020,WH03,101,444
2025-07-07,PRD020,WH03,113,444
2025-07-14,PRD020,WH03,76,444
2025-07-21,PRD020,WH03,19,444
2025-07-28,PRD020,WH03,31,444
2025-08-04,PRD020,WH03,87,444
2025-08-11,PRD020,WH03,164,444
2025-08-18,PRD020,WH03,263,444
2025-08-25,PRD020,WH03,157,444
2025-09-01,PRD020,WH03,95,444
2025-09-08,PRD020,WH03,64,444
2025-09-15,PRD020,WH03,60,444
2025-09-22,PRD020,WH03,48,444
2025-09-29,PRD020,WH03,0,444
2025-10-06,PRD020,WH03,0,444
2025-10-13,PRD020,WH03,0,444
2025-10-20,PRD020,WH03,54,444
2025-10-27,PRD020,WH03,41,444
2025-11-03,PRD020,WH03,89,444
2025-11-10,PRD020,WH03,24,444
2025-11-17,PRD020,WH03,105,444
2025-11-24,PRD020,WH03,160,444
2025-12-01,PRD020,WH03,101,444
2025-12-08,PRD020,WH03,69,444
2025-12-15,PRD020,WH03,33,444
2025-12-22,PRD020,WH03,71,444
2025-12-29,PRD020,WH03,144,444
2024-01-01,PRD021,WH03,700,250
2024-01-08,PRD021,WH03,723,250
2024-01-15,PRD021,WH03,765,250
2024-01-22,PRD021,WH03,821,250
2024-01-29,PRD021,WH03,859,250
2024-02-05,PRD021,WH03,814,250
2024-02-12,PRD021,WH03,747,250
2024-02-19,PRD021,WH03,649,250
2024-02-26,PRD021,WH03,630,250
2024-03-04,PRD021,WH03,526,250
2024-03-11,PRD021,WH03,513,250
2024-03-18,PRD021,WH03,406,250
2024-03-25,PRD021,WH03,382,250
2024-04-01,PRD021,WH03,437,250
2024-04-08,PRD021,WH03,364,250
2024-04-15,PRD021,WH03,249,250
2024-04-22,PRD021,WH03,151,250
2024-04-29,PRD021,WH03,78,250
2024-05-06,PRD021,WH03,134,250
2024-05-13,PRD021,WH03,74,250
2024-05-20,PRD021,WH03,112,250
2024-05-27,PRD021,WH03,124,250
2024-06-03,PRD021,WH03,70,250
2024-06-10,PRD021,WH03,115,250
2024-06-17,PRD021,WH03,150,250
2024-06-24,PRD021,WH03,60,250
2024-07-01,PRD021,WH03,125,250
2024-07-08,PRD021,WH03,186,250
2024-07-15,PRD021,WH03,82,250
2024-07-22,PRD021,WH03,0,250
2024-07-29,PRD021,WH03,71,250
2024-08-05,PRD021,WH03,0,250
2024-08-12,PRD021,WH03,0,250
2024-08-19,PRD021,WH03,92,250
2024-08-26,PRD021,WH03,146,250
2024-09-02,PRD021,WH03,238,250
2024-09-09,PRD021,WH03,123,250
2024-09-16,PRD021,WH03,12,250
2024-09-23,PRD021,WH03,0,250
2024-09-30,PRD021,WH03,0,250
2024-10-07,PRD021,WH03,0,250
2024-10-14,PRD021,WH03,30,250
2024-10-21,PRD021,WH03,0,250
2024-10-28,PRD021,WH03,95,250
2024-11-04,PRD021,WH03,117,250
2024-11-11,PRD021,WH03,211,250
2024-11-18,PRD021,WH03,223,250
2024-11-25,PRD021,WH03,143,250
2024-12-02,PRD021,WH03,170,250
2024-12-09,PRD021,WH03,177,250
2024-12-16,PRD021,WH03,108,250
2024-12-23,PRD021,WH03,0,250
2024-12-30,PRD021,WH03,0,250
2025-01-06,PRD021,WH03,0,250
2025-01-13,PRD021,WH03,34,250
2025-01-20,PRD021,WH03,0,250
2025-01-27,PRD021,WH03,0,250
2025-02-03,PRD021,WH03,0,250
2025-02-10,PRD021,WH03,0,250
2025-02-17,PRD021,WH03,4,250
2025-02-24,PRD021,WH03,1,250
2025-03-03,PRD021,WH03,0,250
2025-03-10,PRD021,WH03,0,250
2025-03-17,PRD021,WH03,84,250
2025-03-24,PRD021,WH03,0,250
2025-03-31,PRD021,WH03,23,250
2025-04-07,PRD021,WH03,0,250
2025-04-14,PRD021,WH03,53,250
2025-04-21,PRD021,WH03,43,250
2025-04-28,PRD021,WH03,0,250
2025-05-05,PRD021,WH03,38,250
2025-05-12,PRD021,WH03,0,250
2025-05-19,PRD021,WH03,46,250
2025-05-26,PRD021,WH03,59,250
2025-06-02,PRD021,WH03,48,250
2025-06-09,PRD021,WH03,11,250
2025-06-16,PRD021,WH03,67,250
2025-06-23,PRD021,WH03,51,250
2025-06-30,PRD021,WH03,79,250
2025-07-07,PRD021,WH03,102,250
2025-07-14,PRD021,WH03,134,250
2025-07-21,PRD021,WH03,180,250
2025-07-28,PRD021,WH03,95,250
2025-08-04,PRD021,WH03,81,250
2025-08-11,PRD021,WH03,122,250
2025-08-18,PRD021,WH03,73,250
2025-08-25,PRD021,WH03,0,250
2025-09-01,PRD021,WH03,64,250
2025-09-08,PRD021,WH03,0,250
2025-09-15,PRD021,WH03,0,250
2025-09-22,PRD021,WH03,0,250
2025-09-29,PRD021,WH03,0,250
2025-10-06,PRD021,WH03,0,250
2025-10-13,PRD021,WH03,0,250
2025-10-20,PRD021,WH03,84,250
2025-10-27,PRD021,WH03,124,250
2025-11-03,PRD021,WH03,165,250
2025-11-10,PRD021,WH03,76,250
2025-11-17,PRD021,WH03,138,250
2025-11-24,PRD021,WH03,46,250
2025-12-01,PRD021,WH03,80,250
2025-12-08,PRD021,WH03,61,250
2025-12-15,PRD021,WH03,145,250
2025-12-22,PRD021,WH03,150,250
2025-12-29,PRD021,WH03,115,250
2024-01-01,PRD022,WH03,409,375
2024-01-08,PRD022,WH03,430,375
2024-01-15,PRD022,WH03,439,375
2024-01-22,PRD022,WH03,325,375
2024-01-29,PRD022,WH03,285,375
2024-02-05,PRD022,WH03,325,375
2024-02-12,PRD022,WH03,226,375
2024-02-19,PRD022,WH03,119,375
2024-02-26,PRD022,WH03,180,375
2024-03-04,PRD022,WH03,188,375
2024-03-11,PRD022,WH03,267,375
2024-03-18,PRD022,WH03,187,375
2024-03-25,PRD022,WH03,202,375
